XCoord	YCoord	V	A	T	DeltaV	DeltaA
571900.89	1859754.24	2300.000	0.0	1.100	238.556	0.087
571900.89	1859754.24	2300.000	0.0	1.200	238.556	0.087
571900.89	1859754.24	2300.000	0.0	1.300	238.556	0.087
571900.89	1859754.24	2300.000	0.0	1.400	238.556	0.087
571900.89	1859754.24	2300.000	0.0	1.500	238.556	0.087
571900.89	1859754.24	2932.180	0.0	1.918	349.988	0.52
571900.89	1859754.24	3773.370	0.0	2.348	853.728	0.52
571900.89	1859754.24	5922.610	0.0	3.982	1580.15	0.52
572705.56	1860022.47	1890.180	0.0	0.000	226.285	0.087
572705.56	1860022.47	1925.786	0.0	0.100	228.126	0.087
572705.56	1860022.47	1961.391	0.0	0.200	229.967	0.087
572705.56	1860022.47	1996.997	0.0	0.300	231.808	0.087
572705.56	1860022.47	2032.602	0.0	0.400	233.649	0.087
572705.56	1860022.47	2068.208	0.001	0.500	235.489	0.087
572705.56	1860022.47	2103.813	0.001	0.600	237.33	0.087
572705.56	1860022.47	2139.419	0.001	0.700	239.171	0.087
572705.56	1860022.47	2178.702	0.001	0.800	240.848	0.087
572705.56	1860022.47	2222.475	0.0	0.900	242.324	0.087
572705.56	1860022.47	2267.270	0.0	1.000	243.826	0.098
572705.56	1860022.47	2325.309	0.0	1.100	245.67	0.244
572705.56	1860022.47	2383.349	0.0	1.200	247.513	0.391
572705.56	1860022.47	2434.180	0.0	1.300	249.128	0.52
572705.56	1860022.47	2434.180	0.0	1.400	249.128	0.52
572705.56	1860022.47	2434.180	0.0	1.500	249.128	0.52
572705.56	1860022.47	2798.280	0.0	1.935	350.606	0.52
572705.56	1860022.47	3751.720	0.0	2.373	921.596	0.52
572705.56	1860022.47	5854.030	0.0	3.982	1563.59	0.52
573778.45	1860491.86	1910.980	0.0	0.000	236.337	0.087
573778.45	1860491.86	1941.150	-0.0	0.100	237.286	0.087
573778.45	1860491.86	1971.319	-0.001	0.200	238.234	0.087
573778.45	1860491.86	2001.489	-0.001	0.300	239.183	0.087
573778.45	1860491.86	2031.658	-0.001	0.400	240.132	0.087
573778.45	1860491.86	2061.828	-0.002	0.500	241.081	0.087
573778.45	1860491.86	2091.998	-0.002	0.600	242.029	0.087
573778.45	1860491.86	2122.167	-0.002	0.700	242.978	0.087
573778.45	1860491.86	2156.229	-0.002	0.800	243.869	0.087
573778.45	1860491.86	2206.693	-0.001	0.900	244.513	0.087
573778.45	1860491.86	2255.019	0.0	1.000	245.089	0.126
573778.45	1860491.86	2297.808	0.0	1.100	245.487	0.265
573778.45	1860491.86	2340.597	0.0	1.200	245.884	0.405
573778.45	1860491.86	2375.860	0.0	1.300	246.212	0.52
573778.45	1860491.86	2375.860	0.0	1.400	246.212	0.52
573778.45	1860491.86	2375.860	0.0	1.500	246.212	0.52
573778.45	1860491.86	2774.140	0.0	1.929	352.178	0.52
573778.45	1860491.86	3631.030	0.0	2.373	997.45	0.52
573778.45	1860491.86	5786.780	0.0	3.962	1578.75	0.52
574180.79	1861698.87	1921.070	0.0	0.000	240.803	0.087
574180.79	1861698.87	1962.158	0.0	0.100	241.079	0.087
574180.79	1861698.87	2003.245	0.0	0.200	241.354	0.087
574180.79	1861698.87	2044.333	0.0	0.300	241.63	0.087
574180.79	1861698.87	2085.420	0.0	0.400	241.905	0.087
574180.79	1861698.87	2126.508	0.0	0.500	242.181	0.087
574180.79	1861698.87	2167.596	0.0	0.600	242.457	0.087
574180.79	1861698.87	2208.683	0.0	0.700	242.732	0.087
574180.79	1861698.87	2248.027	0.0	0.800	243.011	0.087
574180.79	1861698.87	2275.677	0.0	0.900	243.309	0.087
574180.79	1861698.87	2303.710	0.0	1.000	243.612	0.111
574180.79	1861698.87	2333.484	0.0	1.100	243.934	0.247
574180.79	1861698.87	2363.260	0.0	1.200	244.256	0.382
574180.79	1861698.87	2393.034	0.0	1.300	244.578	0.517
574180.79	1861698.87	2393.630	0.0	1.400	244.584	0.52
574180.79	1861698.87	2393.630	0.0	1.500	244.584	0.52
574180.79	1861698.87	2784.750	0.0	1.918	352.689	0.52
574180.79	1861698.87	3763.310	0.0	2.348	1032.17	0.52
574180.79	1861698.87	5755.320	0.0	3.962	1353.28	0.52
573778.45	1861497.7	1905.170	0.0	0.000	239.123	0.087
573778.45	1861497.7	1927.216	0.0	0.100	239.508	0.087
573778.45	1861497.7	1953.310	0.001	0.200	239.964	0.087
573778.45	1861497.7	1979.405	0.001	0.300	240.419	0.087
573778.45	1861497.7	2005.499	0.002	0.400	240.875	0.087
573778.45	1861497.7	2031.593	0.002	0.500	241.33	0.087
573778.45	1861497.7	2057.687	0.002	0.600	241.786	0.087
573778.45	1861497.7	2083.781	0.003	0.700	242.242	0.087
573778.45	1861497.7	2109.876	0.003	0.800	242.697	0.087
573778.45	1861497.7	2149.365	0.002	0.900	243.197	0.087
573778.45	1861497.7	2201.338	0.0	1.000	243.728	0.104
573778.45	1861497.7	2254.039	0.0	1.100	244.18	0.239
573778.45	1861497.7	2306.741	0.0	1.200	244.633	0.374
573778.45	1861497.7	2359.442	0.0	1.300	245.086	0.509
573778.45	1861497.7	2363.790	0.0	1.400	245.123	0.52
573778.45	1861497.7	2363.790	0.0	1.500	245.123	0.52
573778.45	1861497.7	2796.600	0.0	1.918	352.462	0.52
573778.45	1861497.7	3765.430	0.0	2.348	1019.34	0.52
573778.45	1861497.7	5770.120	0.0	3.962	1557.56	0.52
573443.17	1861497.7	1912.510	0.0	0.000	236.806	0.087
573443.17	1861497.7	1938.360	-0.001	0.100	237.521	0.087
573443.17	1861497.7	1964.210	-0.001	0.200	238.236	0.087
573443.17	1861497.7	1990.060	-0.002	0.300	238.951	0.087
573443.17	1861497.7	2015.910	-0.002	0.400	239.666	0.087
573443.17	1861497.7	2041.760	-0.003	0.500	240.381	0.087
573443.17	1861497.7	2067.610	-0.003	0.600	241.096	0.087
573443.17	1861497.7	2093.460	-0.004	0.700	241.811	0.087
573443.17	1861497.7	2126.501	-0.004	0.800	242.491	0.087
573443.17	1861497.7	2173.072	-0.002	0.900	243.106	0.087
573443.17	1861497.7	2219.643	-0.0	1.000	243.72	0.087
573443.17	1861497.7	2276.134	0.0	1.100	244.379	0.212
573443.17	1861497.7	2334.172	0.0	1.200	245.045	0.356
573443.17	1861497.7	2392.211	0.0	1.300	245.711	0.501
573443.17	1861497.7	2400.000	0.0	1.400	245.8	0.52
573443.17	1861497.7	2400.000	0.0	1.500	245.8	0.52
573443.17	1861497.7	2791.200	0.0	1.934	352.112	0.52
573443.17	1861497.7	3768.020	0.0	2.348	1001.87	0.52
573443.17	1861497.7	5778.020	0.0	3.962	1551.03	0.52
574583.13	1860760.08	1881.030	0.0	0.000	239.751	0.087
574583.13	1860760.08	1901.293	-0.0	0.100	240.188	0.087
574583.13	1860760.08	1922.662	-0.0	0.200	240.648	0.087
574583.13	1860760.08	1944.030	-0.0	0.300	241.109	0.087
574583.13	1860760.08	1965.398	-0.0	0.400	241.569	0.087
574583.13	1860760.08	1986.766	-0.001	0.500	242.029	0.087
574583.13	1860760.08	2008.135	-0.001	0.600	242.49	0.087
574583.13	1860760.08	2029.503	-0.001	0.700	242.95	0.087
574583.13	1860760.08	2067.379	-0.001	0.800	243.303	0.087
574583.13	1860760.08	2116.005	-0.0	0.900	243.585	0.087
574583.13	1860760.08	2163.658	0.0	1.000	243.881	0.103
574583.13	1860760.08	2204.411	0.0	1.100	244.281	0.236
574583.13	1860760.08	2245.165	0.0	1.200	244.68	0.369
574583.13	1860760.08	2285.919	0.0	1.300	245.079	0.502
574583.13	1860760.08	2291.380	0.0	1.400	245.133	0.52
574583.13	1860760.08	2291.380	0.0	1.500	245.133	0.52
574583.13	1860760.08	2701.720	0.0	1.918	352.65	0.52
574583.13	1860760.08	3765.310	0.0	2.348	1023.46	0.52
574583.13	1860760.08	5778.840	0.0	3.962	1233.21	0.52
574918.41	1860760.08	1856.900	0.0	0.000	239.971	0.087
574918.41	1860760.08	1887.591	-0.001	0.100	240.324	0.087
574918.41	1860760.08	1921.823	-0.002	0.200	240.719	0.087
574918.41	1860760.08	1956.055	-0.003	0.300	241.113	0.087
574918.41	1860760.08	1990.286	-0.004	0.400	241.507	0.087
574918.41	1860760.08	2024.518	-0.005	0.500	241.901	0.087
574918.41	1860760.08	2058.749	-0.006	0.600	242.295	0.087
574918.41	1860760.08	2092.981	-0.007	0.700	242.689	0.087
574918.41	1860760.08	2126.836	-0.008	0.800	243.089	0.087
574918.41	1860760.08	2158.379	-0.003	0.900	243.527	0.087
574918.41	1860760.08	2193.672	0.0	1.000	243.94	0.115
574918.41	1860760.08	2241.724	0.0	1.100	244.271	0.238
574918.41	1860760.08	2289.776	0.0	1.200	244.602	0.361
574918.41	1860760.08	2337.828	0.0	1.300	244.932	0.484
574918.41	1860760.08	2351.720	0.0	1.400	245.028	0.52
574918.41	1860760.08	2351.720	0.0	1.500	245.028	0.52
574918.41	1860760.08	2762.070	0.0	1.939	352.663	0.52
574918.41	1860760.08	3764.920	0.0	2.348	1025.25	0.52
574918.41	1860760.08	5749.360	0.0	3.962	1102.35	0.52
573443.17	1860223.64	1896.270	0.0	0.000	229.216	0.087
573443.17	1860223.64	1926.379	-0.001	0.100	230.69	0.087
573443.17	1860223.64	1956.488	-0.002	0.200	232.163	0.087
573443.17	1860223.64	1986.596	-0.003	0.300	233.637	0.087
573443.17	1860223.64	2016.705	-0.003	0.400	235.111	0.087
573443.17	1860223.64	2046.814	-0.004	0.500	236.584	0.087
573443.17	1860223.64	2076.923	-0.005	0.600	238.058	0.087
573443.17	1860223.64	2107.032	-0.006	0.700	239.532	0.087
573443.17	1860223.64	2137.498	-0.006	0.800	240.994	0.087
573443.17	1860223.64	2171.658	-0.003	0.900	242.339	0.087
573443.17	1860223.64	2205.817	-0.0	1.000	243.684	0.087
573443.17	1860223.64	2270.336	0.0	1.100	245.215	0.229
573443.17	1860223.64	2335.850	0.0	1.200	246.751	0.376
573443.17	1860223.64	2400.000	0.0	1.300	248.256	0.52
573443.17	1860223.64	2400.000	0.0	1.400	248.256	0.52
573443.17	1860223.64	2400.000	0.0	1.500	248.256	0.52
573443.17	1860223.64	2810.340	0.0	1.913	351.055	0.52
573443.17	1860223.64	3776.440	0.0	2.348	943.785	0.52
573443.17	1860223.64	5837.190	0.0	3.982	1553.23	0.52
573040.84	1861028.31	1905.820	0.0	0.000	233.683	0.087
573040.84	1861028.31	1934.432	0.0	0.100	234.691	0.087
573040.84	1861028.31	1963.045	0.0	0.200	235.7	0.087
573040.84	1861028.31	1991.657	0.0	0.300	236.708	0.087
573040.84	1861028.31	2020.270	0.0	0.400	237.717	0.087
573040.84	1861028.31	2048.882	0.0	0.500	238.725	0.087
573040.84	1861028.31	2077.495	0.0	0.600	239.734	0.087
573040.84	1861028.31	2106.107	0.0	0.700	240.742	0.087
573040.84	1861028.31	2139.845	0.0	0.800	241.757	0.087
573040.84	1861028.31	2195.169	0.0	0.900	242.801	0.087
573040.84	1861028.31	2249.476	0.0	1.000	243.834	0.111
573040.84	1861028.31	2298.996	0.0	1.100	244.817	0.248
573040.84	1861028.31	2348.515	0.0	1.200	245.8	0.386
573040.84	1861028.31	2397.000	0.0	1.300	246.762	0.52
573040.84	1861028.31	2397.000	0.0	1.400	246.762	0.52
573040.84	1861028.31	2397.000	0.0	1.500	246.762	0.52
573040.84	1861028.31	2833.980	0.0	1.918	351.665	0.52
573040.84	1861028.31	3771.670	0.0	2.348	978.146	0.52
573040.84	1861028.31	5795.810	0.0	3.962	1546.49	0.52
572705.56	1861028.31	1902.250	0.0	0.000	231.985	0.087
572705.56	1861028.31	1931.331	-0.0	0.100	233.266	0.087
572705.56	1861028.31	1960.412	-0.001	0.200	234.546	0.087
572705.56	1861028.31	1989.493	-0.001	0.300	235.827	0.087
572705.56	1861028.31	2018.574	-0.001	0.400	237.107	0.087
572705.56	1861028.31	2047.655	-0.002	0.500	238.388	0.087
572705.56	1861028.31	2076.737	-0.002	0.600	239.669	0.087
572705.56	1861028.31	2105.818	-0.002	0.700	240.949	0.087
572705.56	1861028.31	2144.563	-0.002	0.800	242.128	0.087
572705.56	1861028.31	2195.101	-0.001	0.900	243.184	0.087
572705.56	1861028.31	2245.697	0.0	1.000	244.199	0.15
572705.56	1861028.31	2296.342	0.0	1.100	245.181	0.268
572705.56	1861028.31	2346.988	0.0	1.200	246.163	0.386
572705.56	1861028.31	2397.633	0.0	1.300	247.145	0.504
572705.56	1861028.31	2404.430	0.0	1.400	247.277	0.52
572705.56	1861028.31	2404.430	0.0	1.500	247.277	0.52
572705.56	1861028.31	2845.560	0.0	1.918	351.412	0.52
572705.56	1861028.31	3773.450	0.0	2.348	965.264	0.52
572705.56	1861028.31	5800.540	0.0	3.962	1553.73	0.52
572303.22	1860491.86	1893.000	0.0	0.000	227.601	0.087
572303.22	1860491.86	1941.108	0.001	0.100	229.205	0.087
572303.22	1860491.86	1989.215	0.001	0.200	230.81	0.087
572303.22	1860491.86	2037.323	0.002	0.300	232.414	0.087
572303.22	1860491.86	2085.430	0.003	0.400	234.019	0.087
572303.22	1860491.86	2133.538	0.003	0.500	235.623	0.087
572303.22	1860491.86	2181.646	0.004	0.600	237.227	0.087
572303.22	1860491.86	2229.753	0.004	0.700	238.832	0.087
572303.22	1860491.86	2277.462	0.004	0.800	240.448	0.087
572303.22	1860491.86	2323.855	0.002	0.900	242.101	0.087
572303.22	1860491.86	2369.167	0.0	1.000	243.752	0.098
572303.22	1860491.86	2401.549	0.0	1.100	245.367	0.238
572303.22	1860491.86	2433.931	0.0	1.200	246.982	0.377
572303.22	1860491.86	2466.312	0.0	1.300	248.597	0.517
572303.22	1860491.86	2466.960	0.0	1.400	248.629	0.52
572303.22	1860491.86	2466.960	0.0	1.500	248.629	0.52
572303.22	1860491.86	2875.580	0.0	1.918	350.768	0.52
572303.22	1860491.86	3778.090	0.0	2.348	931.929	0.52
572303.22	1860491.86	5837.930	0.0	3.982	1562.41	0.52
571900.89	1860223.64	1887.110	0.0	0.000	222.412	0.087
571900.89	1860223.64	1924.532	-0.001	0.100	225.449	0.087
571900.89	1860223.64	1961.954	-0.001	0.200	228.486	0.087
571900.89	1860223.64	1999.376	-0.002	0.300	231.524	0.087
571900.89	1860223.64	2036.798	-0.002	0.400	234.561	0.087
571900.89	1860223.64	2074.219	-0.003	0.500	237.598	0.087
571900.89	1860223.64	2111.641	-0.003	0.600	240.635	0.087
571900.89	1860223.64	2149.063	-0.004	0.700	243.672	0.087
571900.89	1860223.64	2190.663	-0.004	0.800	246.647	0.087
571900.89	1860223.64	2246.043	-0.002	0.900	249.417	0.087
571900.89	1860223.64	2301.594	0.0	1.000	252.192	0.091
571900.89	1860223.64	2363.589	0.0	1.100	255.17	0.233
571900.89	1860223.64	2425.585	0.0	1.200	258.147	0.375
571900.89	1860223.64	2487.580	0.0	1.300	261.125	0.517
571900.89	1860223.64	2488.820	0.0	1.400	261.185	0.52
571900.89	1860223.64	2488.820	0.0	1.500	261.185	0.52
571900.89	1860223.64	2903.280	0.0	1.918	350.368	0.52
571900.89	1860223.64	3776.190	0.0	2.348	894.092	0.52
571900.89	1860223.64	5877.450	0.0	3.982	1571.87	0.52
571565.61	1860223.64	1879.820	0.0	0.000	216.713	0.087
571565.61	1860223.64	1916.489	0.0	0.100	218.254	0.087
571565.61	1860223.64	1953.158	0.0	0.200	219.795	0.087
571565.61	1860223.64	1989.826	0.0	0.300	221.336	0.087
571565.61	1860223.64	2026.495	0.0	0.400	222.877	0.087
571565.61	1860223.64	2063.164	0.0	0.500	224.419	0.087
571565.61	1860223.64	2099.833	0.0	0.600	225.96	0.087
571565.61	1860223.64	2136.502	0.0	0.700	227.501	0.087
571565.61	1860223.64	2179.420	0.0	0.800	231.227	0.087
571565.61	1860223.64	2242.128	0.0	0.900	241.874	0.087
571565.61	1860223.64	2300.000	0.0	1.000	251.7	0.087
571565.61	1860223.64	2300.000	0.0	1.100	251.7	0.087
571565.61	1860223.64	2300.000	0.0	1.200	251.7	0.087
571565.61	1860223.64	2300.000	0.0	1.300	251.7	0.087
571565.61	1860223.64	2300.000	0.0	1.400	251.7	0.087
571565.61	1860223.64	2300.000	0.0	1.500	251.7	0.087
571565.61	1860223.64	2873.020	0.0	1.913	350.26	0.52
571565.61	1860223.64	3769.470	0.0	2.348	855.689	0.52
571565.61	1860223.64	5914.430	0.0	3.982	1577.77	0.52
573040.84	1860022.47	1892.600	0.0	0.000	227.444	0.087
573040.84	1860022.47	1924.811	0.0	0.100	229.109	0.087
573040.84	1860022.47	1957.022	0.0	0.200	230.774	0.087
573040.84	1860022.47	1989.233	0.0	0.300	232.439	0.087
573040.84	1860022.47	2021.444	0.0	0.400	234.105	0.087
573040.84	1860022.47	2053.654	0.0	0.500	235.77	0.087
573040.84	1860022.47	2085.865	0.0	0.600	237.435	0.087
573040.84	1860022.47	2118.076	0.0	0.700	239.1	0.087
573040.84	1860022.47	2153.732	0.0	0.800	240.744	0.087
573040.84	1860022.47	2203.908	0.0	0.900	242.297	0.087
573040.84	1860022.47	2254.084	0.0	1.000	243.85	0.087
573040.84	1860022.47	2297.215	0.0	1.100	245.514	0.229
573040.84	1860022.47	2340.113	0.0	1.200	247.181	0.376
573040.84	1860022.47	2382.120	0.0	1.300	248.814	0.52
573040.84	1860022.47	2382.120	0.0	1.400	248.814	0.52
573040.84	1860022.47	2382.120	0.0	1.500	248.814	0.52
573040.84	1860022.47	2820.950	0.0	1.913	350.789	0.52
573040.84	1860022.47	3778.050	0.0	2.348	930.248	0.52
573040.84	1860022.47	5848.340	0.0	3.982	1559.2	0.52
573443.17	1860022.47	1895.240	0.0	0.000	228.717	0.087
573443.17	1860022.47	1925.957	0.0	0.100	230.263	0.087
573443.17	1860022.47	1956.673	0.0	0.200	231.81	0.087
573443.17	1860022.47	1987.390	0.001	0.300	233.356	0.087
573443.17	1860022.47	2018.106	0.001	0.400	234.903	0.087
573443.17	1860022.47	2048.823	0.001	0.500	236.449	0.087
573443.17	1860022.47	2079.539	0.001	0.600	237.996	0.087
573443.17	1860022.47	2110.256	0.001	0.700	239.542	0.087
573443.17	1860022.47	2141.836	0.002	0.800	241.066	0.087
573443.17	1860022.47	2178.718	0.001	0.900	242.454	0.087
573443.17	1860022.47	2220.860	0.0	1.000	243.857	0.104
573443.17	1860022.47	2300.366	0.0	1.100	245.374	0.242
573443.17	1860022.47	2379.873	0.0	1.200	246.892	0.379
573443.17	1860022.47	2459.380	0.0	1.300	248.409	0.517
573443.17	1860022.47	2460.970	0.0	1.400	248.439	0.52
573443.17	1860022.47	2460.970	0.0	1.500	248.439	0.52
573443.17	1860022.47	2822.410	0.0	1.913	350.987	0.52
573443.17	1860022.47	3776.810	0.0	2.348	939.88	0.52
573443.17	1860022.47	5840.920	0.0	3.982	1556.04	0.52
572303.22	1859486.02	1884.920	0.0	0.000	219.708	0.087
572303.22	1859486.02	1921.105	-0.0	0.100	220.567	0.087
572303.22	1859486.02	1968.717	-0.0	0.200	221.697	0.087
572303.22	1859486.02	2016.329	-0.0	0.300	222.827	0.087
572303.22	1859486.02	2063.941	-0.0	0.400	223.957	0.087
572303.22	1859486.02	2111.553	-0.0	0.500	225.088	0.087
572303.22	1859486.02	2159.166	-0.0	0.600	226.218	0.087
572303.22	1859486.02	2206.778	-0.0	0.700	227.348	0.087
572303.22	1859486.02	2254.390	-0.0	0.800	228.478	0.087
572303.22	1859486.02	2292.561	-0.0	0.900	229.608	0.087
572303.22	1859486.02	2327.460	0.0	1.000	230.648	0.087
572303.22	1859486.02	2327.460	0.0	1.100	230.648	0.087
572303.22	1859486.02	2327.460	0.0	1.200	230.648	0.087
572303.22	1859486.02	2327.460	0.0	1.300	230.648	0.087
572303.22	1859486.02	2327.460	0.0	1.400	230.648	0.087
572303.22	1859486.02	2327.460	0.0	1.500	230.648	0.087
572303.22	1859486.02	2919.640	0.0	1.918	350.094	0.52
572303.22	1859486.02	3776.990	0.0	2.348	874.149	0.52
572303.22	1859486.02	5902.270	0.0	3.982	1575.85	0.52
571900.89	1859217.8	1872.660	0.0	0.000	212.859	0.087
571900.89	1859217.8	1907.244	-0.0	0.100	213.082	0.087
571900.89	1859217.8	1952.750	-0.0	0.200	213.375	0.087
571900.89	1859217.8	1998.255	-0.001	0.300	213.668	0.087
571900.89	1859217.8	2043.761	-0.001	0.400	213.961	0.087
571900.89	1859217.8	2089.266	-0.001	0.500	214.254	0.087
571900.89	1859217.8	2134.772	-0.001	0.600	214.548	0.087
571900.89	1859217.8	2180.278	-0.001	0.700	214.841	0.087
571900.89	1859217.8	2225.831	-0.002	0.800	215.134	0.087
571900.89	1859217.8	2271.950	-0.001	0.900	215.427	0.087
571900.89	1859217.8	2314.380	0.0	1.000	215.696	0.087
571900.89	1859217.8	2314.380	0.0	1.100	215.696	0.087
571900.89	1859217.8	2314.380	0.0	1.200	215.696	0.087
571900.89	1859217.8	2314.380	0.0	1.300	215.696	0.087
571900.89	1859217.8	2314.380	0.0	1.400	215.696	0.087
571900.89	1859217.8	2314.380	0.0	1.500	215.696	0.087
571900.89	1859217.8	2948.910	0.0	1.918	349.871	0.52
571900.89	1859217.8	3770.080	0.0	2.348	828.157	0.52
571900.89	1859217.8	5947.840	0.0	3.982	1584.22	0.52
571565.61	1859217.8	1866.120	0.0	0.000	208.692	0.087
571565.61	1859217.8	1901.273	-0.0	0.100	207.924	0.087
571565.61	1859217.8	1947.528	-0.0	0.200	206.913	0.087
571565.61	1859217.8	1993.782	-0.0	0.300	205.903	0.087
571565.61	1859217.8	2040.037	-0.0	0.400	204.892	0.087
571565.61	1859217.8	2086.292	-0.0	0.500	203.882	0.087
571565.61	1859217.8	2132.546	-0.0	0.600	202.871	0.087
571565.61	1859217.8	2178.801	-0.0	0.700	201.86	0.087
571565.61	1859217.8	2225.055	-0.0	0.800	200.85	0.087
571565.61	1859217.8	2277.434	-0.002	0.900	199.863	0.087
571565.61	1859217.8	2330.060	-0.004	1.000	198.901	0.087
571565.61	1859217.8	2330.060	-0.004	1.100	198.901	0.087
571565.61	1859217.8	2330.060	-0.004	1.200	198.901	0.087
571565.61	1859217.8	2330.060	-0.004	1.300	198.901	0.087
571565.61	1859217.8	2330.060	-0.004	1.400	198.901	0.087
571565.61	1859217.8	2330.060	-0.004	1.500	198.901	0.087
571565.61	1859217.8	2887.890	0.0	1.934	349.822	0.52
571565.61	1859217.8	3764.750	0.0	2.348	800.49	0.52
571565.61	1859217.8	5973.620	0.0	3.982	1588.32	0.52
571163.27	1859754.24	1868.130	0.0	0.000	207.258	0.087
571163.27	1859754.24	1898.803	0.0	0.100	206.173	0.087
571163.27	1859754.24	1939.162	0.0	0.200	204.745	0.087
571163.27	1859754.24	1979.521	0.0	0.300	203.318	0.087
571163.27	1859754.24	2019.880	0.0	0.400	201.89	0.087
571163.27	1859754.24	2060.239	0.0	0.500	200.462	0.087
571163.27	1859754.24	2100.598	0.0	0.600	199.035	0.087
571163.27	1859754.24	2140.957	0.0	0.700	197.607	0.087
571163.27	1859754.24	2184.339	0.0	0.800	199.87	0.087
571163.27	1859754.24	2237.295	0.0	0.900	213.822	0.087
571163.27	1859754.24	2288.890	0.0	1.000	227.415	0.087
571163.27	1859754.24	2288.890	0.0	1.100	227.415	0.087
571163.27	1859754.24	2288.890	0.0	1.200	227.415	0.087
571163.27	1859754.24	2288.890	0.0	1.300	227.415	0.087
571163.27	1859754.24	2288.890	0.0	1.400	227.415	0.087
571163.27	1859754.24	2288.890	0.0	1.500	227.415	0.087
571163.27	1859754.24	2895.330	0.0	1.965	363.109	0.52
571163.27	1859754.24	3737.710	0.0	2.332	783.29	0.52
571163.27	1859754.24	5973.430	0.0	3.962	1586.24	0.52
571163.27	1859217.8	1913.540	0.0	0.000	205.69	0.087
571163.27	1859217.8	1942.183	0.0	0.100	204.893	0.087
571163.27	1859217.8	1980.813	0.0	0.200	203.817	0.087
571163.27	1859217.8	2019.444	0.0	0.300	202.741	0.087
571163.27	1859217.8	2058.074	0.0	0.400	201.666	0.087
571163.27	1859217.8	2096.705	0.0	0.500	200.59	0.087
571163.27	1859217.8	2135.335	0.0	0.600	199.515	0.087
571163.27	1859217.8	2173.966	0.0	0.700	198.439	0.087
571163.27	1859217.8	2212.597	0.0	0.800	197.364	0.087
571163.27	1859217.8	2267.855	0.0	0.900	208.784	0.087
571163.27	1859217.8	2322.220	0.0	1.000	221.855	0.087
571163.27	1859217.8	2322.220	0.0	1.100	221.855	0.087
571163.27	1859217.8	2322.220	0.0	1.200	221.855	0.087
571163.27	1859217.8	2322.220	0.0	1.300	221.855	0.087
571163.27	1859217.8	2322.220	0.0	1.400	221.855	0.087
571163.27	1859217.8	2322.220	0.0	1.500	221.855	0.087
571163.27	1859217.8	2895.330	0.0	1.918	352.967	0.52
571163.27	1859217.8	3759.890	0.0	2.348	780.853	0.52
571163.27	1859217.8	5987.970	0.0	3.982	1589.66	0.52
570827.99	1859754.24	1958.160	0.0	0.000	206.422	0.087
570827.99	1859754.24	1985.490	0.0	0.100	209.786	0.087
570827.99	1859754.24	2015.973	0.0	0.200	213.539	0.087
570827.99	1859754.24	2046.455	0.0	0.300	217.292	0.087
570827.99	1859754.24	2076.938	0.0	0.400	221.044	0.087
570827.99	1859754.24	2107.421	0.0	0.500	224.797	0.087
570827.99	1859754.24	2137.903	0.0	0.600	228.549	0.087
570827.99	1859754.24	2168.386	0.0	0.700	232.302	0.087
